ID	COG_ID	COG_categories	COG	General_Functional_Category	COG_category_description	Type_of_Protein	Inside_cell_or_cytosol	Periplasm	Outside_cell	Beta_sheet_TM	Alpha_helix_TM	SignalPeptideNumber	Essential.Homologue	Essential.IdentityPercent	Essential.Evalue	Essential.Bitscore	EssentialProtein	MW	Isoelectric_Point	Inclussion_Bodies_Probability	Isoelectric_Point2	MW2	Virulence.Homologue	Virulence.IdentityPercent	Virulence.Evalue	Virulence.Bitscore	VirulenceFactor	VF_ID	VFCID	VFcategory	Host.Homologue	Host.IdentityPercent	Host.Evalue	Host.Bitscore	Host	Host_Homologue_Result	Description	Strain	Genus	Gram_Stain	Bacteria	SubcellularLocalization	Exposition	SignalPeptide	AdhesinProbability	AdhesinProbability2	AntigenicityResult	Host_Homologue_Result_All	Type_of_Protein2
WP_046098637	COG0823	U	U	CELLULAR_PROCESSES_AND_SIGNALING	Intracellular_trafficking,_secretion,_and_vesicular_transport	SP	0	0	1	0	0	1	DEG10200393	31.075	6.46e-54	185	Essential	46624.82	8.2314	0.087	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	Tol-Pal_system_beta_propeller_repeat_protein_TolB_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Periplasmic	Inside the cell	SP	0.513425	Non-Adhesin	ANTIGEN	Non Host Homologue	Secreted
WP_046098639	COG0848	U	U	CELLULAR_PROCESSES_AND_SIGNALING	Intracellular_trafficking,_secretion,_and_vesicular_transport	TM	1	0	1	0	1	0	DEG10660226	26.154	2.78e-09	51.6	Essential	15463.86	4.4909	0.525	< 8	< 50 kDa	VFG036660(gb|WP_003706998)	31.496	4.84e-15	67	Probable Virulence Factor	VFG036660	VFC0272	Nutritional/Metabolic factor	-	-	-	-	Gallus gallus	Non Host Homologue	colicin_uptake_protein_TolR_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.316392	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	1 Alpha helix Transmembrane Step
WP_046098643	COG1294	C	C	METABOLISM	Energy_production_and_conversion	TM	5	0	5	0	9	0	DEG10270312	29.839	1.07e-42	151	Essential	42091.59	6.8545	0.303	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	cytochrome_d_ubiquinol_oxidase_subunit_II_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.426719	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_046098644	COG1271	C	C	METABOLISM	Energy_production_and_conversion	TM	5	0	5	0	9	0	DEG10250337	40.923	9.15e-76	246	Essential	58246.06	8.3067	0.342	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	cytochrome_ubiquinol_oxidase_subunit_I_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.586963	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_046098654	COG1722	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10410176	37.037	4.26e-10	50.8	Essential	10784.92	4.2704	0.908	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	exodeoxyribonuclease_VII_small_subunit_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.380143	Non-Adhesin	ANTIGEN	Non Host Homologue	Secreted
WP_046098657	COG1605	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10310031	40	6.68e-07	50.1	Essential	42496.9	6.3518	0.553	< 8	< 50 kDa	VFG016140(gb|WP_005762840)	39.241	2.38e-09	54.3	Probable Virulence Factor	VFG016140	VFC0272	Nutritional/Metabolic factor	-	-	-	-	Gallus gallus	Non Host Homologue	bifunctional_chorismate_mutase/prephenate_dehydrogenase_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.24301	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_046098673	COG0741	MU	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	SP	0	0	1	0	0	1	DEG10050301	36.364	1.86e-08	55.5	Essential	40078.66	9.7186	0.146	> 8	< 50 kDa	VFG041578(gb|WP_012847749)	32.258	2.04e-09	57	Probable Virulence Factor	VFG041578	VFC0086	Effector delivery system	-	-	-	-	Gallus gallus	Non Host Homologue	membrane-bound_lytic_murein_transglycosylase_MltC_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	LIPO	0.329163	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Lipoprotein
WP_046098693	COG0790	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	SP	0	0	1	0	0	1	DEG10110032	38.947	1.25e-07	50.1	Essential	20992.84	5.0196	0.536	< 8	< 50 kDa	VFG010518(gb|WP_077383904)	49.138	2.32e-25	101	Probable Virulence Factor	VFG010518	VFC0346	Others	XP_421303.3	28.723	2.02e-07	52	Gallus gallus	Host Homologue	tetratricopeptide_repeat_protein_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Extracellular	Exposed	SP	0.805087	Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_046098714	COG0312	OV	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	GLOB	1	0	0	0	0	0	DEG10050418	25.789	1.48e-08	56.2	Essential	52022.34	5.1016	0.361	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	metalloprotease_TldD_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.403529	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_046098717	COG0026	F	F	METABOLISM	Nucleotide_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10570376	33.491	1.28e-27	111	Essential	41310.43	6.7715	0.358	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	5-(carboxyamino)imidazole_ribonucleotide_synthase_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.403606	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_046098725	COG0354	JO	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10150242	30.921	8.97e-32	119	Essential	31916.49	4.824	0.529	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	NP_001026129.2	29.365	8.56e-08	54.3	Gallus gallus	Host Homologue	folate-binding_protein_YgfZ_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.619284	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_046098727	COG0689	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10280083	61.277	6.86e-94	274	Essential	26021.64	4.7186	0.633	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	ribonuclease_PH_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.25497	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_046098730	COG0461	F	F	METABOLISM	Nucleotide_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10570455	48.598	4.96e-66	202	Essential	23698.05	5.0569	0.444	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	NP_001026431.2	28.571	1.36e-13	70.5	Gallus gallus	Host Homologue	orotate_phosphoribosyltransferase_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.492786	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_046098732	COG1322	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	TM	1	0	1	0	1	0	DEG10260093	37.067	7.27e-79	254	Essential	61742.71	5.9957	0.617	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	DNA_recombination_protein_RmuC_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.446405	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	1 Alpha helix Transmembrane Step
WP_046098735	COG0169	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10280294	33.094	3.74e-27	105	Essential	29428.54	6.4853	0.466	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	shikimate_dehydrogenase_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.75019	Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_046098743	COG0496	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10390008	37.354	7.15e-43	145	Essential	26610.27	5.2951	0.521	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	5'/3'-nucleotidase_SurE_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.448178	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_046098751	COG3956	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	GLOB	1	0	0	0	0	0	DEG10050153	66.031	1.61e-127	362	Essential	30391.3	4.7767	0.841	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	nucleoside_triphosphate_pyrophosphohydrolase_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.401524	Non-Adhesin	ANTIGEN	Non Host Homologue	Secreted
WP_046098754	COG1109	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10510439	25.602	4.83e-24	103	Essential	50355.2	4.8999	0.444	< 8	50-100 kDa	VFG014903(gb|WP_011336557)	33.632	6.73e-60	202	Probable Virulence Factor	VFG014903	VFC0271	Biofilm	-	-	-	-	Gallus gallus	Non Host Homologue	phosphomannomutase/phosphoglucomutase_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.374027	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_046098757	COG0219	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10140114	41.509	6.17e-37	124	Essential	17673.44	8.8191	0.287	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	tRNA_(uridine(34)/cytosine(34)/5-carboxymethylaminomethyluridine(34)-2'-O)-methyltransferase_TrmL_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.387528	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_046098763	COG0576	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	GLOB	1	0	0	0	0	0	DEG10410088	35.333	7.1e-27	101	Essential	22421.13	4.15	0.978	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_015149188.3	29.082	2.74e-19	83.6	Gallus gallus	Host Homologue	nucleotide_exchange_factor_GrpE_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.550738	Non-Adhesin	ANTIGEN	Host Homologue	Secreted
WP_046098765	COG0497	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10550128	35.432	5.47e-110	338	Essential	62095.57	5.0486	0.708	< 8	50-100 kDa	VFG037121(gb|WP_012221444)	36.086	3.93e-107	332	Probable Virulence Factor	VFG037121	VFC0282	Stress survival	-	-	-	-	Gallus gallus	Non Host Homologue	DNA_repair_protein_RecN_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.466172	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_046098770	COG1883	C	C	METABOLISM	Energy_production_and_conversion	TM	5	0	6	0	10	0	-	-	-	-	Non Essential	45419.6	9.2223	0.232	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	sodium_ion-translocating_decarboxylase_subunit_beta_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.417388	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_046098771	COG2084	I	I	METABOLISM	Lipid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10050360	85.135	1.01e-170	474	Essential	30953.87	6.1451	0.376	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	NP_001006362.1	28.522	2.43e-29	115	Gallus gallus	Host Homologue	L-threonate_dehydrogenase_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.70158	Adhesin	ANTIGEN	Host Homologue	Secreted
WP_046098778	COG0341	U	U	CELLULAR_PROCESSES_AND_SIGNALING	Intracellular_trafficking,_secretion,_and_vesicular_transport	TM	4	0	3	0	6	0	DEG10140255	30.868	9.56e-28	113	Essential	35542.7	6.981	0.444	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	protein_translocase_subunit_SecF_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.376684	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_046098788	COG0204	I	I	METABOLISM	Lipid_transport_and_metabolism	TM	1	0	1	0	1	0	DEG10030506	48.56	3.2e-89	263	Essential	27439	8.8995	0.119	> 8	< 50 kDa	VFG015599(gb|NP_064725)	29.577	3.57e-09	55.5	Probable Virulence Factor	VFG015599	VFC0271	Biofilm	XP_024999833.2	29.787	3.84e-30	115	Gallus gallus	Host Homologue	1-acylglycerol-3-phosphate_O-acyltransferase_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.463753	Non-Adhesin	NON-ANTIGEN	Host Homologue	1 Alpha helix Transmembrane Step
WP_046098791	COG2132	DPM	D	CELLULAR_PROCESSES_AND_SIGNALING	Cell_cycle_control,_cell_division,_chromosome_partitioning	SP	0	0	1	0	0	1	DEG10600117	39.726	2.16e-116	349	Essential	52870.46	9.4137	0.129	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	multicopper_oxidase_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Periplasmic	Inside the cell	TAT	0.381836	Non-Adhesin	ANTIGEN	Non Host Homologue	Secreted
WP_046098792	COG0198	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10130421	51.961	2.29e-30	103	Essential	11265.21	10.8958	0.452	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	50S_ribosomal_protein_L24_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.313941	Non-Adhesin	ANTIGEN	Non Host Homologue	Secreted
WP_046098826	COG0084	N	N	CELLULAR_PROCESSES_AND_SIGNALING	Cell_motility	GLOB	1	0	0	0	0	0	DEG10180608	27.519	5.35e-31	115	Essential	29503.62	5.0407	0.795	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_040553786.1	34.082	2.37e-27	111	Gallus gallus	Host Homologue	YchF/TatD_family_DNA_exonuclease_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.373639	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_046098827	COG1253	PT	P	METABOLISM	Inorganic_ion_transport_and_metabolism	TM	2	0	2	0	3	0	-	-	-	-	Non Essential	47993.98	4.5648	0.783	< 8	< 50 kDa	VFG038903(gb|WP_005334094)	53.176	3.72e-167	476	Probable Virulence Factor	VFG038903	VFC0235	Exotoxin	-	-	-	-	Gallus gallus	Non Host Homologue	hemolysin_family_protein_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.394394	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_046098833	COG0126	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10060241	37.871	9.29e-82	255	Essential	41425.63	4.8541	0.501	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_046795871.1	39.13	1.2e-73	236	Gallus gallus	Host Homologue	phosphoglycerate_kinase_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.339582	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_046098836	COG0223	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10680270	27.76	2.49e-31	119	Essential	34849.14	7.3977	0.283	< 8	< 50 kDa	VFG021856(gb|WP_029104465)	31.915	1.96e-32	122	Probable Virulence Factor	VFG021856	VFC0272	Nutritional/Metabolic factor	XP_015143266.2	29.457	6.16e-24	103	Gallus gallus	Host Homologue	methionyl-tRNA_formyltransferase_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.726927	Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_046098840	COG1252	C	C	METABOLISM	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10470453	28.095	8.5e-36	135	Essential	48403.96	7.7972	0.364	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_421597.1	30.556	4.54e-10	62.8	Gallus gallus	Host Homologue	NAD(P)/FAD-dependent_oxidoreductase_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.523096	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_046098869	COG1409	T	T	CELLULAR_PROCESSES_AND_SIGNALING	Signal_transduction_mechanisms	GLOB	1	0	0	0	0	0	DEG10510473	34.572	1.17e-55	179	Essential	31806.9	6.0646	0.472	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	3',5'-cyclic-AMP_phosphodiesterase_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.445976	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_046098874	COG0028	EH	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10270542	44.112	2.03e-178	517	Essential	62452.82	6.5028	0.391	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_046779081.1	25.219	4.94e-32	130	Gallus gallus	Host Homologue	acetolactate_synthase_3_large_subunit_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.349462	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_046098876	COG0730	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	TM	5	0	6	0	10	0	-	-	-	-	Non Essential	27386.35	10.3777	0.175	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	sulfite_exporter_TauE/SafE_family_protein_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.614763	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_046098880	COG0590	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10400469	42.282	4.55e-32	112	Essential	18129.87	8.2872	0.367	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_040554417.1	36.134	1.53e-15	70.9	Gallus gallus	Host Homologue	tRNA_adenosine(34)_deaminase_TadA_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.275106	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_046098892	COG0516	F	F	METABOLISM	Nucleotide_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10400456	32.636	1.19e-26	110	Essential	51996.96	7.7579	0.299	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_040539584.1	38	7.12e-43	158	Gallus gallus	Host Homologue	IMP_dehydrogenase_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.281793	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_046098894	COG2049	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10470256	46.763	1.25e-42	143	Essential	24393.81	5.6201	0.361	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	5-oxoprolinase_subunit_PxpB_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.547813	Non-Adhesin	ANTIGEN	Non Host Homologue	Secreted
WP_046098896	COG1540	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	26821.54	5.1391	0.57	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	5-oxoprolinase_subunit_PxpA_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.345565	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_046098897	COG1914	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	TM	6	0	6	0	11	0	DEG10050634	74.615	0	543	Essential	40883.88	10.0634	0.164	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	NRAMP_family_divalent_metal_transporter_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.520679	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_046098901	COG0708	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10050019	83.146	1.18e-174	481	Essential	31050.07	5.9166	0.667	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	NP_001171688.1	27.612	1.32e-27	109	Gallus gallus	Host Homologue	exodeoxyribonuclease_III_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.463111	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_046098916	COG3471	S	S	POORLY_CHARACTERIZED	Function_unknown	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	25874.74	9.2203	0.374	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	SIMPL_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	SP	0.547118	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_046098924	COG0673	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	GLOB	1	0	0	0	0	0	DEG10410480	25.683	3.23e-08	53.9	Essential	39714.84	7.5779	0.51	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_040562963.1	25.926	2.89e-06	50.4	Gallus gallus	Host Homologue	Gfo/Idh/MocA_family_oxidoreductase_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.43396	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_046098944	COG3041	JV	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10050237	44	3.29e-24	87.4	Essential	11463.62	8.7106	0.313	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	type_II_toxin-antitoxin_system_mRNA_interferase_toxin,_RelE/StbE_family_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.464108	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
