ID	Host	Host.Homologue	Host.IdentityPercent	Host.Evalue	Host.Bitscore	Host_Homologue_Result_All	Virulence.Homologue	Virulence.IdentityPercent	Virulence.Evalue	Virulence.Bitscore	VirulenceFactor	COG_ID	COG_categories	COG	General_Functional_Category	COG_category_description	Type_of_Protein	Inside_cell_or_cytosol	Periplasm	Outside_cell	Beta_sheet_TM	Alpha_helix_TM	SignalPeptideNumber	Essential.Homologue	Essential.IdentityPercent	Essential.Evalue	Essential.Bitscore	EssentialProtein	MW	Isoelectric_Point	Inclussion_Bodies_Probability	Isoelectric_Point2	MW2	Description	Strain	Mean_Schneider_Entropy	Strain_count	Cluster_Number	Conservation	Conservation_Results	SubcellularLocalization	Bacteria	Genus	Gram_Stain	Exposition	SignalPeptide	AdhesinProbability	AdhesinProbability2	AntigenicityResult
AgProtect_810	Homo_sapiens;Macaca_mulatta;Pan_troglodytes	-;-;-	-;-;-	-;-;-	-;-;-	Non Host Homologue	-	-	-	-	Non Virulence Factor	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	13201.92	7.6417	0.313	< 8	< 50 kDa	|tr|Q49877|Q49877_MYCLE_Uncharacterized_protein_OS=Mycobacterium_leprae_(strain_TN)_OX=272631_GN=ML0369_PE=4_SV=1	Experimental_Antigens	0	95	0	1	-	Unknown	Mycobacterium_leprae	Mycobacterium	Positive_with_OM	Unknown	OTHER	-	Unknown	ANTIGEN
AgProtect_811	Homo_sapiens;Macaca_mulatta;Pan_troglodytes	-;-;-	-;-;-	-;-;-	-;-;-	Non Host Homologue	-	-	-	-	Non Virulence Factor	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	13722.49	9.8122	0.182	> 8	< 50 kDa	|tr|Q9CDF1|Q9CDF1_MYCLE_Uncharacterized_protein_OS=Mycobacterium_leprae_(strain_TN)_OX=272631_GN=ML0008_PE=4_SV=1	Experimental_Antigens	0	95	0	1	-	Unknown	Mycobacterium_leprae	Mycobacterium	Positive_with_OM	Unknown	OTHER	-	Unknown	ANTIGEN
AgProtect_812	Homo_sapiens;Macaca_mulatta;Pan_troglodytes	-;-;-	-;-;-	-;-;-	-;-;-	Non Host Homologue	-	-	-	-	Non Virulence Factor	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	30831.84	7.0123	0.443	< 8	< 50 kDa	|tr|Q9CD90|Q9CD90_MYCLE_Uncharacterized_protein_OS=Mycobacterium_leprae_(strain_TN)_OX=272631_GN=ML0126_PE=4_SV=1	Experimental_Antigens	0	95	0	1	-	Cytoplasmic	Mycobacterium_leprae	Mycobacterium	Positive_with_OM	Inside the cell	OTHER	-	Unknown	NON-ANTIGEN
AgProtect_813	Homo_sapiens;Macaca_mulatta;Pan_troglodytes	-;-;-	-;-;-	-;-;-	-;-;-	Non Host Homologue	-	-	-	-	Non Virulence Factor	-	-	-	-	-	TM	2	0	1	0	2	0	-	-	-	-	Non Essential	32236.57	8.4949	0.036	> 8	< 50 kDa	|sp|O32870|Y007_MYCLE_Uncharacterized_protein_ML0007_OS=Mycobacterium_leprae_(strain_TN)_OX=272631_GN=ML0007_PE=4_SV=1	Experimental_Antigens	0	95	0	1	-	CytoplasmicMembrane	Mycobacterium_leprae	Mycobacterium	Positive_with_OM	Inside the cell	OTHER	-	Unknown	ANTIGEN
AgProtect_814	Homo_sapiens;Macaca_mulatta;Pan_troglodytes	-;-;-	-;-;-	-;-;-	-;-;-	Non Host Homologue	-	-	-	-	Non Virulence Factor	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	15195.16	5.4747	0.745	< 8	< 50 kDa	|sp|P13733|Y1796_MYCLE_Uncharacterized_protein_ML1796_OS=Mycobacterium_leprae_(strain_TN)_OX=272631_GN=ML1796_PE=4_SV=1	Experimental_Antigens	0	95	0	1	-	Unknown	Mycobacterium_leprae	Mycobacterium	Positive_with_OM	Unknown	OTHER	-	Unknown	NON-ANTIGEN
AgProtect_815	Homo_sapiens;Macaca_mulatta;Pan_troglodytes	NP_060592.2;XP_014979285.2;XP_524974.2	37.5;38.063;37.667	1.3e-128;2.92e-130;3.11e-129	393;397;395	Host Homologue	-	-	-	-	Non Virulence Factor	COG0173	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10590092	86.007	0	1038	Essential	64631.07	4.8869	0.578	< 8	50-100 kDa	|sp|P36429|SYDND_MYCLE_Aspartate--tRNA(Asp/Asn)_ligase_OS=Mycobacterium_leprae_(strain_TN)_OX=272631_GN=aspS_PE=3_SV=1	Experimental_Antigens	0	95	0	1	-	Cytoplasmic	Mycobacterium_leprae	Mycobacterium	Positive_with_OM	Inside the cell	OTHER	-	Unknown	ANTIGEN
AgProtect_816	Homo_sapiens;Macaca_mulatta;Pan_troglodytes	-;-;-	-;-;-	-;-;-	-;-;-	Non Host Homologue	-	-	-	-	Non Virulence Factor	COG1714	S	S	POORLY_CHARACTERIZED	Function_unknown	TM	3	0	2	0	4	0	DEG10250199	66.46	3.47E-76	230	Essential	26295.36	7.5559	0.026	< 8	< 50 kDa	|sp|P41484|PRA_MYCLE_Proline-rich_antigen_OS=Mycobacterium_leprae_(strain_TN)_OX=272631_GN=ag36_PE=3_SV=2	Experimental_Antigens	0	95	0	1	-	CytoplasmicMembrane	Mycobacterium_leprae	Mycobacterium	Positive_with_OM	Inside the cell	OTHER	-	Unknown	ANTIGEN
AgProtect_817	Homo_sapiens;Macaca_mulatta;Pan_troglodytes	-;-;-	-;-;-	-;-;-	-;-;-	Non Host Homologue	-	-	-	-	Non Virulence Factor	-	-	-	-	-	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	17130.64	6.4811	0.169	< 8	< 50 kDa	|sp|Q49771|MTB12_MYCLE_Low_molecular_weight_antigen_MTB12_homolog_OS=Mycobacterium_leprae_(strain_TN)_OX=272631_GN=mtb12_PE=3_SV=2	Experimental_Antigens	0	95	0	1	-	Unknown	Mycobacterium_leprae	Mycobacterium	Positive_with_OM	Unknown	SP	-	Unknown	ANTIGEN
AgProtect_818	Homo_sapiens;Macaca_mulatta;Pan_troglodytes	-;-;-	-;-;-	-;-;-	-;-;-	Non Host Homologue	VFG008473(gb|WP_009952996)	37.5	3.33E-48	163	Probable Virulence Factor	COG0627	V	V	CELLULAR_PROCESSES_AND_SIGNALING	Defense_mechanisms	SP	0	0	1	0	0	1	DEG10250746	37.54	4.18E-51	171	Essential	31191.1	6.3735	0.14	< 8	< 50 kDa	|sp|Q05868|MPT51_MYCLE_MPT51_antigen_OS=Mycobacterium_leprae_(strain_TN)_OX=272631_GN=mpt51_PE=3_SV=2	Experimental_Antigens	0	95	0	1	-	Extracellular	Mycobacterium_leprae	Mycobacterium	Positive_with_OM	Exposed	SP	-	Unknown	ANTIGEN
AgProtect_819	Homo_sapiens;Macaca_mulatta;Pan_troglodytes	-;-;-	-;-;-	-;-;-	-;-;-	Non Host Homologue	VFG030100(gb|YP_005359954)	39.5	6.09E-40	137	Probable Virulence Factor	-	-	-	-	-	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	24873.87	6.3278	0.18	< 8	< 50 kDa	|sp|Q9CCP6|LPRG_MYCLE_Lipoarabinomannan_carrier_protein_LprG_OS=Mycobacterium_leprae_(strain_TN)_OX=272631_GN=lprG_PE=1_SV=1	Experimental_Antigens	0	95	0	1	-	Unknown	Mycobacterium_leprae	Mycobacterium	Positive_with_OM	Unknown	LIPO	-	Unknown	ANTIGEN
AgProtect_82	Canis_familiaris;Cavia_porcellus;Homo_sapiens;Macaca_fasicularis;Macaca_mulatta;Pan_troglodytes;Sus_scrofa	-;-;-;-;-;-;-	-;-;-;-;-;-;-	-;-;-;-;-;-;-	-;-;-;-;-;-;-	Non Host Homologue	VFG009661(gb|WP_003877970)	70.704	0	1001	Probable Virulence Factor	COG0376	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10270348	100	0	1513	Essential	80604.87	4.8699	0.376	< 8	50-100 kDa	NP_216424.1_catalase-peroxidase_[Mycobacterium_tuberculosis_H37Rv]	Experimental_Antigens	0	95	0	1	-	Cytoplasmic	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM	Inside the cell	OTHER	-	Unknown	ANTIGEN
AgProtect_820	Homo_sapiens;Macaca_mulatta;Pan_troglodytes	-;-;-	-;-;-	-;-;-	-;-;-	Non Host Homologue	VFG023221(gb|WP_012634408)	97.895	2.85E-65	191	Probable Virulence Factor	COG4842	V	V	CELLULAR_PROCESSES_AND_SIGNALING	Defense_mechanisms	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	10464.53	4.9338	0.487	< 8	< 50 kDa	|sp|Q50206|ESXA_MYCLE_6_kDa_early_secretory_antigenic_target_homolog_OS=Mycobacterium_leprae_(strain_TN)_OX=272631_GN=esxA_PE=1_SV=2	Experimental_Antigens	0	95	0	1	-	Unknown	Mycobacterium_leprae	Mycobacterium	Positive_with_OM	Unknown	OTHER	-	Unknown	ANTIGEN
AgProtect_821	Homo_sapiens;Macaca_mulatta;Pan_troglodytes	-;-;-	-;-;-	-;-;-	-;-;-	Non Host Homologue	VFG043449(gb|WP_003877927)	73.295	8.6E-81	248	Probable Virulence Factor	-	-	-	-	-	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	29559.37	4.4397	0.184	< 8	< 50 kDa	|sp|P46842|APA_MYCLE_Alanine_and_proline-rich_secreted_protein_Apa_OS=Mycobacterium_leprae_(strain_TN)_OX=272631_GN=apa_PE=3_SV=2	Experimental_Antigens	0	95	0	1	-	Unknown	Mycobacterium_leprae	Mycobacterium	Positive_with_OM	Unknown	SP	-	Unknown	ANTIGEN
AgProtect_822	Homo_sapiens;Macaca_mulatta;Pan_troglodytes	-;-;-	-;-;-	-;-;-	-;-;-	Non Host Homologue	-	-	-	-	Non Virulence Factor	COG3599	D	D	CELLULAR_PROCESSES_AND_SIGNALING	Cell_cycle_control,_cell_division,_chromosome_partitioning	GLOB	1	0	0	0	0	0	DEG10590133	82.331	3.31E-141	396	Essential	28872.9	4.2836	0.899	< 8	< 50 kDa	|sp|P46815|WAG31_MYCLE_Cell_wall_synthesis_protein_Wag31_OS=Mycobacterium_leprae_(strain_TN)_OX=272631_GN=wag31_PE=3_SV=1	Experimental_Antigens	0	95	0	1	-	Cytoplasmic	Mycobacterium_leprae	Mycobacterium	Positive_with_OM	Inside the cell	OTHER	-	Unknown	ANTIGEN
AgProtect_823	Homo_sapiens;Macaca_mulatta;Pan_troglodytes	-;-;-	-;-;-	-;-;-	-;-;-	Non Host Homologue	VFG001810(gb|YP_178017)	38.333	7.45E-61	196	Probable Virulence Factor	COG0627	V	V	CELLULAR_PROCESSES_AND_SIGNALING	Defense_mechanisms	SP	0	0	1	0	0	1	DEG10250746	62.84	6.8E-157	442	Essential	36392.03	6.3323	0.077	< 8	< 50 kDa	|sp|Q05862|A85C_MYCLE_Diacylglycerol_acyltransferase/mycolyltransferase_Ag85C_OS=Mycobacterium_leprae_(strain_TN)_OX=272631_GN=fbpC_PE=3_SV=1	Experimental_Antigens	0	95	0	1	-	Extracellular	Mycobacterium_leprae	Mycobacterium	Positive_with_OM	Exposed	OTHER	-	Unknown	ANTIGEN
AgProtect_824	Homo_sapiens;Macaca_mulatta;Pan_troglodytes	-;-;-	-;-;-	-;-;-	-;-;-	Non Host Homologue	VFG001810(gb|YP_178017)	37.153	5.66E-50	168	Probable Virulence Factor	COG0627	V	V	CELLULAR_PROCESSES_AND_SIGNALING	Defense_mechanisms	SP	0	0	1	0	0	1	DEG10250746	74.233	2.05E-179	499	Essential	34807.02	5.0205	0.134	< 8	< 50 kDa	|sp|P31951|A85B_MYCLE_Diacylglycerol_acyltransferase/mycolyltransferase_Ag85B_OS=Mycobacterium_leprae_(strain_TN)_OX=272631_GN=fbpB_PE=3_SV=2	Experimental_Antigens	0	95	0	1	-	Extracellular	Mycobacterium_leprae	Mycobacterium	Positive_with_OM	Exposed	SP	-	Unknown	ANTIGEN
AgProtect_825	Homo_sapiens;Macaca_mulatta;Pan_troglodytes	-;-;-	-;-;-	-;-;-	-;-;-	Non Host Homologue	VFG001810(gb|YP_178017)	38.889	2.59E-58	189	Probable Virulence Factor	COG0627	V	V	CELLULAR_PROCESSES_AND_SIGNALING	Defense_mechanisms	SP	0	0	1	0	0	1	DEG10250746	82.979	0	570	Essential	35411.04	5.0624	0.128	< 8	< 50 kDa	|sp|Q05861|A85A_MYCLE_Diacylglycerol_acyltransferase/mycolyltransferase_Ag85A_OS=Mycobacterium_leprae_(strain_TN)_OX=272631_GN=fbpA_PE=3_SV=3	Experimental_Antigens	0	95	0	1	-	Extracellular	Mycobacterium_leprae	Mycobacterium	Positive_with_OM	Exposed	SP	-	Unknown	ANTIGEN
AgProtect_826	Homo_sapiens;Macaca_mulatta;Pan_troglodytes	-;-;-	-;-;-	-;-;-	-;-;-	Non Host Homologue	VFG008998(gb|WP_005062944)	38.55	7.93E-27	103	Probable Virulence Factor	-	-	-	-	-	SP	0	0	1	0	0	1	DEG10250751	54.864	2E-69	214	Essential	23784.09	4.1856	0.142	< 8	< 50 kDa	|sp|P19361|28KD_MYCLE_28_kDa_antigen_OS=Mycobacterium_leprae_(strain_TN)_OX=272631_GN=ML0091_PE=4_SV=1	Experimental_Antigens	0	95	0	1	-	Extracellular	Mycobacterium_leprae	Mycobacterium	Positive_with_OM	Exposed	LIPO	-	Unknown	ANTIGEN
AgProtect_827	Canis_familiaris;Cavia_porcellus;Homo_sapiens;Macaca_fasicularis;Macaca_mulatta;Pan_troglodytes;Sus_scrofa	-;-;-;-;-;-;-	-;-;-;-;-;-;-	-;-;-;-;-;-;-	-;-;-;-;-;-;-	Non Host Homologue	VFG002393(gb|YP_177881)	35.196	5.08E-28	108	Probable Virulence Factor	COG5651	S	S	POORLY_CHARACTERIZED	Function_unknown	GLOB	0	0	1	0	0	0	DEG10270330	47.647	1.13E-23	102	Essential	40015.52	4.4749	0.229	< 8	< 50 kDa	|sp|P9WI24|PPE19_MYCTO_Uncharacterized_PPE_family_protein_PPE19_OS=Mycobacterium_tuberculosis_(strain_CDC_1551_/_Oshkosh)_OX=83331_GN=PPE19_PE=3_SV=1	Experimental_Antigens	0	95	0	1	-	Unknown	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM	Unknown	OTHER	-	Unknown	ANTIGEN
AgProtect_828	Canis_familiaris;Cavia_porcellus;Homo_sapiens;Macaca_fasicularis;Macaca_mulatta;Pan_troglodytes;Sus_scrofa	-;-;-;-;-;-;-	-;-;-;-;-;-;-	-;-;-;-;-;-;-	-;-;-;-;-;-;-	Non Host Homologue	VFG002393(gb|YP_177881)	35.196	4.83E-28	108	Probable Virulence Factor	COG5651	S	S	POORLY_CHARACTERIZED	Function_unknown	GLOB	0	0	1	0	0	0	DEG10270330	48.235	5.42E-24	103	Essential	40015.52	4.4749	0.229	< 8	< 50 kDa	|sp|P9WI25|PPE19_MYCTU_Uncharacterized_PPE_family_protein_PPE19_OS=Mycobacterium_tuberculosis_(strain_ATCC_25618_/_H37Rv)_OX=83332_GN=PPE19_PE=3_SV=1	Experimental_Antigens	0	95	0	1	-	Unknown	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM	Unknown	OTHER	-	Unknown	ANTIGEN
AgProtect_829	Canis_familiaris;Cavia_porcellus;Homo_sapiens;Macaca_fasicularis;Macaca_mulatta;Pan_troglodytes;Sus_scrofa	-;-;-;-;-;-;-	-;-;-;-;-;-;-	-;-;-;-;-;-;-	-;-;-;-;-;-;-	Non Host Homologue	VFG042972(gb|WP_000924780)	32.692	0.0000000199	53.1	Probable Virulence Factor	COG0681	U	U	CELLULAR_PROCESSES_AND_SIGNALING	Intracellular_trafficking,_secretion,_and_vesicular_transport	TM	1	0	1	0	1	0	DEG10400127	37.811	1E-27	105	Essential	31880.25	5.7223	0.179	< 8	< 50 kDa	|sp|P9WKA0|LEP_MYCTO_Signal_peptidase_I_OS=Mycobacterium_tuberculosis_(strain_CDC_1551_/_Oshkosh)_OX=83331_GN=lepB_PE=3_SV=1	Experimental_Antigens	0	95	0	1	-	CytoplasmicMembrane	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM	Inside the cell	OTHER	-	Unknown	ANTIGEN
AgProtect_83	Canis_familiaris;Cavia_porcellus;Homo_sapiens;Macaca_fasicularis;Macaca_mulatta;Pan_troglodytes;Sus_scrofa	-;-;-;-;-;-;-	-;-;-;-;-;-;-	-;-;-;-;-;-;-	-;-;-;-;-;-;-	Non Host Homologue	-	-	-	-	Non Virulence Factor	COG0226	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	SP	0	0	1	0	0	1	DEG10110203	30.625	7.91E-33	125	Essential	37953.11	5.8339	0.08	< 8	< 50 kDa	YP_177768.1_phosphate_ABC_transporter_substrate-binding_lipoprotein_PstS_[Mycobacterium_tuberculosis_H37Rv]	Experimental_Antigens	0	95	0	1	-	Unknown	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM	Unknown	LIPO	-	Unknown	ANTIGEN
AgProtect_830	Canis_familiaris;Cavia_porcellus;Homo_sapiens;Macaca_fasicularis;Macaca_mulatta;Pan_troglodytes;Sus_scrofa	-;-;-;-;-;-;-	-;-;-;-;-;-;-	-;-;-;-;-;-;-	-;-;-;-;-;-;-	Non Host Homologue	VFG023359(gb|YP_001702963)	60	1.52E-34	114	Probable Virulence Factor	COG4842	V	V	CELLULAR_PROCESSES_AND_SIGNALING	Defense_mechanisms	GLOB	0	0	1	0	0	0	DEG10250049	84.375	4.12E-56	167	Essential	10312.42	4.1305	0.678	< 8	< 50 kDa	|sp|P9WNI8|ESXR_MYCTO_ESAT-6-like_protein_EsxR_OS=Mycobacterium_tuberculosis_(strain_CDC_1551_/_Oshkosh)_OX=83331_GN=esxR_PE=3_SV=1	Experimental_Antigens	0	95	0	1	-	Unknown	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM	Unknown	OTHER	-	Unknown	ANTIGEN
AgProtect_835	Canis_familiaris;Cavia_porcellus;Homo_sapiens;Macaca_fasicularis;Macaca_mulatta;Pan_troglodytes;Sus_scrofa	-;-;-;-;-;-;-	-;-;-;-;-;-;-	-;-;-;-;-;-;-	-;-;-;-;-;-;-	Non Host Homologue	VFG043447(gb|YP_177831)	100	0	1458	Probable Virulence Factor	-	-	-	-	-	GLOB	0	0	1	0	0	0	DEG10100169	31.183	0.0000000133	52.8	Essential	74353.8	4.5979	0.148	< 8	50-100 kDa	|sp|P9WIG4|WA22_MYCTO_WAG22_antigen_OS=Mycobacterium_tuberculosis_(strain_CDC_1551_/_Oshkosh)_OX=83331_GN=wag22_PE=3_SV=1	Experimental_Antigens	0	95	0	1	-	CytoplasmicMembrane	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM	Inside the cell	OTHER	-	Unknown	ANTIGEN
AgProtect_836	Canis_familiaris;Cavia_porcellus;Homo_sapiens;Macaca_fasicularis;Macaca_mulatta;Pan_troglodytes;Sus_scrofa	-;-;-;-;-;-;-	-;-;-;-;-;-;-	-;-;-;-;-;-;-	-;-;-;-;-;-;-	Non Host Homologue	VFG028044(gb|WP_015357704)	67.819	0	517	Probable Virulence Factor	-	-	-	-	-	TM	1	0	1	0	1	0	-	-	-	-	Non Essential	47593.75	4.4873	0.383	< 8	< 50 kDa	|sp|P9WJD8|ESPB_MYCTO_ESX-1_secretion-associated_protein_EspB_OS=Mycobacterium_tuberculosis_(strain_CDC_1551_/_Oshkosh)_OX=83331_GN=espB_PE=3_SV=1	Experimental_Antigens	0	95	0	1	-	Cytoplasmic	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM	Inside the cell	OTHER	-	Unknown	ANTIGEN
AgProtect_837	Canis_familiaris;Cavia_porcellus;Homo_sapiens;Macaca_fasicularis;Macaca_mulatta;Pan_troglodytes;Sus_scrofa	-;-;-;-;-;-;-	-;-;-;-;-;-;-	-;-;-;-;-;-;-	-;-;-;-;-;-;-	Non Host Homologue	-	-	-	-	Non Virulence Factor	-	-	-	-	-	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	16663.09	7.2019	0.091	< 8	< 50 kDa	|sp|P9WIN6|MTB12_MYCTO_Low_molecular_weight_antigen_MTB12_OS=Mycobacterium_tuberculosis_(strain_CDC_1551_/_Oshkosh)_OX=83331_GN=mtb12_PE=3_SV=1	Experimental_Antigens	0	95	0	1	-	Unknown	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM	Unknown	SP	-	Unknown	ANTIGEN
AgProtect_838	Canis_familiaris;Cavia_porcellus;Homo_sapiens;Macaca_fasicularis;Macaca_mulatta;Pan_troglodytes;Sus_scrofa	-;-;-;-;-;-;-	-;-;-;-;-;-;-	-;-;-;-;-;-;-	-;-;-;-;-;-;-	Non Host Homologue	VFG023470(gb|WP_013827941)	79.787	1.57E-51	156	Probable Virulence Factor	-	-	-	-	-	GLOB	0	0	1	0	0	0	-	-	-	-	Non Essential	9843.89	4.483	0.635	< 8	< 50 kDa	|sp|P0DOA8|ESXI_MYCTO_ESAT-6-like_protein_EsxI_OS=Mycobacterium_tuberculosis_(strain_CDC_1551_/_Oshkosh)_OX=83331_GN=esxI_PE=3_SV=1	Experimental_Antigens	0	95	0	1	-	Unknown	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM	Unknown	OTHER	-	Unknown	ANTIGEN
AgProtect_839	Canis_familiaris;Cavia_porcellus;Homo_sapiens;Macaca_fasicularis;Macaca_mulatta;Pan_troglodytes;Sus_scrofa	-;-;-;-;-;-;-	-;-;-;-;-;-;-	-;-;-;-;-;-;-	-;-;-;-;-;-;-	Non Host Homologue	-	-	-	-	Non Virulence Factor	-	-	-	-	-	TM	3	0	2	0	4	0	-	-	-	-	Non Essential	30203.7	6.717	0.021	< 8	< 50 kDa	|sp|P9WIR8|34KD_MYCTO_34_kDa_antigenic_protein_homolog_OS=Mycobacterium_tuberculosis_(strain_CDC_1551_/_Oshkosh)_OX=83331_GN=MT0981_PE=4_SV=1	Experimental_Antigens	0	95	0	1	-	CytoplasmicMembrane	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM	Inside the cell	OTHER	-	Unknown	ANTIGEN
AgProtect_84	Canis_familiaris;Cavia_porcellus;Homo_sapiens;Macaca_fasicularis;Macaca_mulatta;Pan_troglodytes;Sus_scrofa	-;-;-;-;-;-;-	-;-;-;-;-;-;-	-;-;-;-;-;-;-	-;-;-;-;-;-;-	Non Host Homologue	VFG008997(gb|WP_011725130)	45.652	4.03E-14	62.4	Probable Virulence Factor	-	-	-	-	-	GLOB	0	0	1	0	0	0	DEG10270156	43.617	1.03E-12	61.6	Essential	9820.22	4.1911	0.834	< 8	< 50 kDa	YP_177843.1_PE_family_protein_PE20_[Mycobacterium_tuberculosis_H37Rv]	Experimental_Antigens	0	95	0	1	-	Unknown	Mycobacterium_tuberculosis	Mycobacterium	Positive_with_OM	Unknown	OTHER	-	Unknown	ANTIGEN
AgProtect_840	Homo_sapiens	-	-	-	-	Non Host Homologue	VFG036484(gb|WP_013449501)	34.234	7.55E-28	103	Probable Virulence Factor	COG3637	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	BETA	0	5	4	8	0	1	DEG10550088	94.857	1.31E-102	291	Essential	18356.78	10.0159	0.093	> 8	< 50 kDa	|tr|Q9RP18|Q9RP18_NEIME_Surface_protein_A_OS=Neisseria_meningitidis_OX=487_GN=nspA_PE=3_SV=1	Experimental_Antigens	0	95	0	1	-	OuterMembrane	Neisseria_meningitidis	Neisseria	Negative	Exposed	SP	-	Unknown	ANTIGEN
AgProtect_841	Bos_taurus;Canis_familiaris;Equus_ferus_caballus;Gallus_gallus;Homo_sapiens;Macaca_fasicularis;Macaca_mulatta;Meleagris_gallopavo_domesticus;Pan_troglodytes	-;-;-;-;-;-;-;-;-	-;-;-;-;-;-;-;-;-	-;-;-;-;-;-;-;-;-	-;-;-;-;-;-;-;-;-	Non Host Homologue	VFG015862(gb|WP_003140553)	98.746	0	1284	Probable Virulence Factor	-	-	-	-	-	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	69284.06	5.2935	0.416	< 8	50-100 kDa	|sp|P11439|TOXA_PSEAE_Exotoxin_A_OS=Pseudomonas_aeruginosa_(strain_ATCC_15692_/_DSM_22644_/_CIP_104116_/_JCM_14847_/_LMG_12228_/_1C_/_PRS_101_/_PAO1)_OX=208964_GN=eta_PE=1_SV=2	Experimental_Antigens	0	95	0	1	-	Extracellular	Pseudomonas_aeruginosa	Pseudomonas	Negative	Exposed	SP	-	Unknown	ANTIGEN
AgProtect_842	Homo_sapiens;Macaca_fasicularis;Macaca_mulatta;Pan_troglodytes	-;-;-;-	-;-;-;-	-;-;-;-	-;-;-;-	Non Host Homologue	-	-	-	-	Non Virulence Factor	-	-	-	-	-	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	94769.76	5.263	0.449	< 8	50-100 kDa	|tr|Q9AG74|Q9AG74_STREE_PhpA_OS=Streptococcus_pneumoniae_OX=1313_GN=phpA_PE=4_SV=1	Experimental_Antigens	0	95	0	1	-	Unknown	Streptococcus_pneumoniae	Streptococcus	Positive	Unknown	LIPO	-	Unknown	ANTIGEN
AgProtect_843	Homo_sapiens;Macaca_fasicularis;Macaca_mulatta;Pan_troglodytes	-;-;-;-	-;-;-;-	-;-;-;-	-;-;-;-	Non Host Homologue	VFG044007(gb|BAA86937)	41.401	1.79E-126	377	Probable Virulence Factor	-	-	-	-	-	GLOB	0	0	1	0	0	0	-	-	-	-	Non Essential	52898.42	4.9788	0.512	< 8	50-100 kDa	|sp|P0C2J9|TACY_STRPN_Pneumolysin_OS=Streptococcus_pneumoniae_serotype_4_(strain_ATCC_BAA-334_/_TIGR4)_OX=170187_GN=ply_PE=1_SV=1	Experimental_Antigens	0	95	0	1	-	Extracellular	Streptococcus_pneumoniae	Streptococcus	Positive	Exposed	OTHER	-	Unknown	ANTIGEN
AgProtect_844	Homo_sapiens;Macaca_fasicularis;Macaca_mulatta;Pan_troglodytes	-;-;-;-	-;-;-;-	-;-;-;-	-;-;-;-	Non Host Homologue	VFG019065(gb|WP_000698561)	50.562	2.27E-22	100	Probable Virulence Factor	COG5263	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	77363.15	6.3078	0.308	< 8	50-100 kDa	|tr|Q9KK46|Q9KK46_STREE_Surface_protein_PspC_OS=Streptococcus_pneumoniae_OX=1313_GN=pspC_PE=4_SV=1	Experimental_Antigens	0	95	0	1	-	Extracellular	Streptococcus_pneumoniae	Streptococcus	Positive	Exposed	SP	-	Unknown	ANTIGEN
AgProtect_845	Homo_sapiens	NP_001743.1	53.926	7.57E-172	496	Host Homologue	VFG037037(gb|WP_002239455)	58.475	0	567	Probable Virulence Factor	COG0753	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10260019	43.469	2.78E-127	387	Essential	58629.14	9.0013	0.253	> 8	50-100 kDa	|sp|P77872|CATA_HELPY_Catalase_OS=Helicobacter_pylori_(strain_ATCC_700392_/_26695)_OX=85962_GN=katA_PE=1_SV=2	Experimental_Antigens	0	95	0	1	-	Periplasmic	Helicobacter_pylori	Helicobacter	Negative	Inside the cell	OTHER	-	Unknown	ANTIGEN
